zMeas	zAbsorb	Ln	Lg	Lv	Ll	Mg	Mz
96	77	0	0	0	0	0	0
97	77	0	0	0	0	0	0
98	77	0	0	0	0	0	0
99	77	0	0	0	0	0	0
100	77	0	0	0	0	0	0
1	78	0	0	0	0	0	0
2	78	0	0	0	0	0	0
3	78	0	0	0	0	0	0
4	78	0	0	0	0	0	0
5	78	0	0	0	0	0	0
6	78	0	0	0	0	0	0
7	78	0	0	0	0	0	0
8	78	0	0	0	0	0	0
9	78	0	0	0	0	0	0
10	78	0	0	0	0	0	0
11	78	0	0	0	0	0	0
12	78	0	0	0	0	0	0
13	78	0	0	0	0	0	0
14	78	0	0	0	0	0	0
15	78	0	0	0	0	0	0
16	78	0	0	0	0	0	0
17	78	0	0	0	0	0	0
18	78	15938	0	0	15777.6	0	0
19	78	0	0	0	0	0	0
20	78	17975.6	0	0	18042.7	0	0
21	78	17222.8	0	0	17393.8	0	0
22	78	15294.2	0	0	15552.4	0	0
23	78	13178.8	0	0	13474.9	0	0
24	78	11225.3	0	0	11525.8	0	0
25	78	10188.3	0	0	10493.4	0	0
26	78	8849.46	0	0	9138.99	0	0
27	78	7587.2	0	0	7855.61	0	0
28	78	6688.4	0	0	6939.13	0	0
29	78	5781.45	0	0	6016.25	0	0
30	78	4999.7	0	0	5221.65	0	0
31	78	4349.68	0	0	4561.02	0	0
32	78	3717.56	0	0	3941.82	0	0
33	78	3180.91	0	0	3384.07	0	0
34	78	2743.58	0	0	2928.82	0	0
35	78	2352.07	0	0	2533.6	0	0
36	78	1999.02	0	0	2176.18	0	0
37	78	1708.39	0	0	1867.7	0	0
38	78	1469.59	0	0	1612.2	0	0
39	78	1271.17	0	0	1399.14	0	0
40	78	1109.39	3148.34	0	1225.18	0	0
41	78	972.364	2674.35	0	1077.57	17135.3	10807.7
42	78	855.925	2289.09	0	952.824	15748.5	13286.1
43	78	3348.15	2311.84	0	2593.18	14602.3	15448.6
44	78	2898.19	1993.67	0	3321.6	13001.3	17017.4
45	78	2527.43	1833.59	0	2913.69	11748.4	17939
46	78	2587.75	1662.33	0	2566.12	11380.4	18181.65
47	78	2272.66	1444.96	0	2267.32	10172.2	17882.15
48	78	2006.7	1265.34	0	2350.51	9190.05	17693.95
49	78	1881.32	1112.42	0	2093.96	8431.08	16597.15
50	78	1656.11	980.194	0	1990.45	7629.28	15328.05
51	78	1532.82	864.393	0	1768.09	7071.3	13964.35
52	78	1362.64	761.091	0	1649.45	6429.32	12686.55
53	78	1215.48	671.774	0	1481.17	5853.14	11452.7
54	78	1087.25	594.861	0	1333.95	5330.13	11207.65
55	78	974.422	529.247	0	1204.08	4870.07	10241.3
56	78	873.525	470.371	0	1090.52	4441.34	9297.57
57	78	779.618	418.662	0	986.42	4035.19	8566.685
58	78	698.323	374.387	370.616	895.127	3665.62	7871.27
59	78	628.943	334.665	320.38	814.078	3328.4	7229.865
60	78	564.466	300.264	287.462	736.078	3049.85	6766.465
61	78	507.995	269.489	258.358	668.141	2779.75	6231.945
62	78	458.106	242.931	232.774	608.833	2544.27	5720.32
63	78	0	219.223	210.009	556.123	2321.06	5304.79
64	78	0	198.448	190.413	509.034	2116.89	4867.11
65	78	340.53	179.935	172.628	467.062	1920.44	4535.295
66	78	308.487	163.512	156.569	427.619	1760.58	4220.9
67	78	279.922	148.638	142.174	392.344	1616.55	3869.785
68	78	253.873	135.33	128.666	359.52	1479.71	3580.545
69	78	232.47	122.273	116.406	332.794	1365.94	3323.15
70	78	212.365	111.07	105.387	307.095	1266.47	3039.43
71	78	194.248	100.627	95.5098	283.771	1172.76	2812.37
72	78	178.096	91.3431	86.7085	262.962	1087.54	2587.975
73	78	163.431	83.0846	78.8404	243.756	1005.75	2391.17
74	78	150.02	75.6538	71.8255	226.453	933.215	2192.52
75	78	137.775	183.577	173.895	210.737	867.557	2012.275
76	78	125.853	166.984	158.113	196.404	2437.35	1851.205
77	78	115.153	152.154	144.172	183.435	3311.13	1706.56
78	78	105.253	138.696	131.398	171.322	3051.91	1577.39
79	78	96.333	177.324	168.049	160.353	2818.85	1460.735
80	78	88.3564	162.033	178.29	150.11	2606.97	1346.795
81	78	81.0983	172.448	163.951	140.62	2405.78	1255.45
82	78	74.5241	158.576	150.763	131.528	2604.2	1170.07
83	78	182.419	145.959	138.748	122.895	2414.98	1090.615
84	78	167.01	134.336	127.403	114.703	2230.33	1008.403
85	78	153.666	123.723	117.322	107.573	2016.74	934.199
86	78	141.281	114.029	108.124	100.799	1936.64	1744.113
87	78	129.861	105.136	99.7016	94.5896	1923.12	2469.195
88	78	167.541	96.9696	92.3347	88.9071	1767.25	2920.945
89	78	179.111	89.4358	84.8836	83.6132	1656.49	3126.195
90	78	165.827	82.5637	78.4976	78.7106	1608.49	3016.29
91	78	153.647	76.1931	72.5266	74.2293	1501.6	2814.615
92	78	142.272	70.4315	67.0033	178.211	1400.49	2624.645
93	78	131.998	65.3002	62.1029	175.916	1311.99	2452.4
94	78	122.673	60.2715	57.6949	165.988	1227.23	2484.38
95	78	113.896	55.7673	53.7146	156.635	1150.03	2516.825
96	78	0	0	0	0	0	0
97	78	0	0	0	0	0	0
98	78	0	0	0	0	0	0
99	78	0	0	0	0	0	0
100	78	0	0	0	0	0	0
1	79	0	0	0	0	0	0
2	79	0	0	0	0	0	0
3	79	0	0	0	0	0	0
4	79	0	0	0	0	0	0
5	79	0	0	0	0	0	0
6	79	0	0	0	0	0	0
7	79	0	0	0	0	0	0
8	79	0	0	0	0	0	0
9	79	0	0	0	0	0	0
10	79	0	0	0	0	0	0
11	79	0	0	0	0	0	0
12	79	0	0	0	0	0	0
13	79	0	0	0	0	0	0
14	79	0	0	0	0	0	0
15	79	0	0	0	0	0	0
16	79	0	0	0	0	0	0
17	79	0	0	0	0	0	0
18	79	13030.6	0	0	12840.6	0	0
19	79	0	0	0	0	0	0
20	79	16969.7	0	0	16971.1	0	0
21	79	16967	0	0	16913	0	0
22	79	15668.8	0	0	15882.6	0	0
23	79	13796.8	0	0	14076	0	0
24	79	11886.5	0	0	12189.7	0	0
25	79	10801.7	0	0	11120.7	0	0
26	79	9247.55	0	0	9554.59	0	0
27	79	8028.58	0	0	8315.39	0	0
28	79	7053.08	0	0	7167.94	0	0
29	79	6085.33	0	0	6335.49	0	0
30	79	5255.68	0	0	5490.23	0	0
31	79	4568.16	0	0	4791.67	0	0
32	79	3896.89	0	0	4134.63	0	0
33	79	3327.53	0	0	3543.16	0	0
34	79	2864.19	0	0	3060.07	0	0
35	79	2472.5	0	0	2652.59	0	0
36	79	2123.83	0	0	2299.08	0	0
37	79	1829.87	0	0	1991.54	0	0
38	79	1575.34	0	0	1728.95	0	0
39	79	1358.27	0	0	1498.21	0	0
40	79	1182.01	3306.24	0	1308.16	0	0
41	79	1033.25	2803.64	0	1147.39	17017.9	8075.51
42	79	908.038	2396.54	0	1012.03	16037.6	10237.95
43	79	2397.1	2406.87	0	900.094	15092.4	12459.8
44	79	3040.71	2080.76	0	2378.16	13627.2	14400.05
45	79	2648.47	1801.61	0	3057.18	12410.6	15858.65
46	79	2315.05	1656.7	0	2689.29	11349.4	16722.7
47	79	2367.2	1501.26	0	2373.51	10784.8	16968.1
48	79	2094.23	1314.06	0	2445.14	9750.27	17062.9
49	79	1840.53	1154.24	0	2184.45	8929.31	16654
50	79	1725.37	1017.49	0	1947.29	8073.54	15696.65
51	79	1592.11	899.012	0	1844.09	7307.91	14519.7
52	79	1415.74	794.132	0	1643.55	6776.35	13325.8
53	79	1261.93	700.638	0	1538.73	6161.64	12115.05
54	79	1128.12	620.092	0	1385.83	5605.22	11176.65
55	79	1011.48	551.386	0	1250.02	5118.82	10857.05
56	79	908.168	490.925	0	1131.51	4665.09	9864.07
57	79	813.084	436.798	0	1023.97	4233.93	8946.99
58	79	728.449	390.634	386.759	929.821	3841.91	8332.095
59	79	655.772	349.72	334.823	848.293	3484.1	7646.67
60	79	588.258	313.831	300.488	768.017	3188.48	6985.05
61	79	529.618	281.725	270.057	696.834	2902.39	6565.63
62	79	478.087	253.889	243.25	634.712	2663.34	6020.255
63	79	0	229.064	219.41	579.522	2442.04	5578.33
64	79	0	207.306	198.892	530.682	2241.23	5115.62
65	79	355.82	187.929	180.28	487.462	2044.81	4764.47
66	79	322.414	170.74	163.472	446.175	1882.95	4432.13
67	79	292.62	155.174	148.413	409.313	1733.59	4058.295
68	79	265.356	141.284	134.396	375.341	1586.43	3751.975
69	79	242.933	127.785	121.714	347.767	1461.83	3478.525
70	79	221.874	116.167	110.249	320.961	1353.13	3177.39
71	79	202.905	105.291	99.9558	296.642	1250.97	2936.83
72	79	186.002	95.5795	90.7127	274.876	1158.22	2706.975
73	79	170.655	86.9079	82.457	254.752	1069.4	2510.555
74	79	156.621	79.1217	75.1271	236.633	990.798	2315.27
75	79	143.811	72.1349	79.921	220.171	920.36	2137.14
76	79	131.487	174.32	164.946	205.166	852.687	1974.91
77	79	120.417	158.656	150.282	191.591	2370.7	1828.01
78	79	110.109	144.56	136.952	178.917	3203.88	1691.915
79	79	100.818	131.846	124.915	167.431	2956.61	1565.665
80	79	92.4431	169.03	160.183	156.715	2732.46	1440.93
81	79	84.8227	154.608	170.181	146.788	2519.94	1341.135
82	79	77.9404	164.657	156.616	137.354	2329.92	1248.045
83	79	71.6968	151.67	144.217	128.428	2159.12	1161.555
84	79	174.348	139.64	132.446	119.949	2324.21	1072.26
85	79	160.251	128.628	121.985	112.525	2104.61	991.8555
86	79	147.261	118.567	112.439	105.47	2021.19	919.2935
87	79	135.358	109.338	103.699	98.9892	1881.38	862.3745
88	79	124.536	100.87	96.0679	93.0213	1843.19	1648.496
89	79	160.968	93.0642	88.3465	87.4629	1725.78	2749.54
90	79	172.104	85.9345	81.7043	82.3211	1601.77	3166.05
91	79	159.585	79.3067	75.4919	77.633	1559.88	2952.13
92	79	147.873	73.312	69.7442	73.2394	1455.36	2751.14
93	79	137.214	67.9717	64.6441	69.2355	1362.81	2569.19
94	79	127.538	62.7381	60.0566	173.267	1274.18	2402.775
95	79	118.43	58.0505	55.9142	163.386	1193.49	2250.98
96	79	0	0	0	0	0	0
97	79	0	0	0	0	0	0
98	79	0	0	0	0	0	0
99	79	0	0	0	0	0	0
100	79	0	0	0	0	0	0
1	80	0	0	0	0	0	0
2	80	0	0	0	0	0	0
3	80	0	0	0	0	0	0
4	80	0	0	0	0	0	0
5	80	0	0	0	0	0	0
6	80	0	0	0	0	0	0
7	80	0	0	0	0	0	0
8	80	0	0	0	0	0	0
9	80	0	0	0	0	0	0
10	80	0	0	0	0	0	0
11	80	0	0	0	0	0	0
12	80	0	0	0	0	0	0
13	80	0	0	0	0	0	0
14	80	0	0	0	0	0	0
15	80	0	0	0	0	0	0
16	80	0	0	0	0	0	0
17	80	0	0	0	0	0	0
18	80	10529.1	0	0	10352	0	0
19	80	0	0	0	0	0	0
20	80	15350.4	0	0	15285	0	0
21	80	15587.5	0	0	15623.2	0	0
22	80	15384.5	0	0	15522.4	0	0
23	80	14003.3	0	0	14235.1	0	0
24	80	12310.4	0	0	12591.6	0	0
25	80	10625.5	0	0	10933.4	0	0
26	80	9696.49	0	0	10012.5	0	0
27	80	8416.08	0	0	8716.47	0	0
28	80	7230.15	0	0	7510.45	0	0
29	80	6354.11	0	0	6618.95	0	0
30	80	5476.62	0	0	5724.46	0	0
31	80	4752.99	0	0	4988.14	0	0
32	80	4044.32	0	0	4295.07	0	0
33	80	3446.62	0	0	3672.59	0	0
34	80	2960.08	0	0	3165.6	0	0
35	80	2551.14	0	0	2738.33	0	0
36	80	2208.17	0	0	2379.19	0	0
37	80	1906.21	0	0	2073.67	0	0
38	80	1647.77	0	0	1802.47	0	0
39	80	1430.71	0	0	1570.98	0	0
40	80	1250.81	2360.43	0	1380.16	0	0
41	80	1091.52	2924.42	0	1214.36	15560.1	6661.755
42	80	956.696	2494.62	0	1068.67	15622.1	8167.89
43	80	845.729	2147.18	0	948.154	15009.5	10003
44	80	2170.6	2150.57	0	839.892	13859	11870.8
45	80	2760.37	1855.01	0	2182.39	12792.8	13504.5
46	80	2408.91	1715.21	0	2803.56	11800.5	14744.05
47	80	2109.31	1480.43	0	2470.41	10609	15426.15
48	80	2164.59	1351.68	0	2183.81	10213.1	15654.7
49	80	1903.33	1186.15	0	2258.39	9235.97	15725.25
50	80	1673.02	1045.5	0	2012.95	8463.19	15402.4
51	80	1573.62	924.478	0	1788.57	7658.12	14576.4
52	80	1456.47	819.257	0	1701.1	6940.19	13601.55
53	80	1297.58	724.588	0	1518.68	6434.92	12521.45
54	80	1159.17	640.996	0	1425.69	5846.01	11633.6
55	80	1039.4	569.68	0	1285.23	5332.02	10679
56	80	933.906	507.144	0	1162.66	4855.06	10329.3
57	80	838.084	451.757	0	1052.09	4399.94	9385.7
58	80	753.071	403.809	399.783	956.203	3986.35	8678.965
59	80	678.029	361.432	346.218	873.014	3610.71	8014.79
60	80	607.957	324.741	311.037	793.11	3300.44	7317.44
61	80	547.076	291.692	279.682	720.639	3000.13	6719.34
62	80	494.118	262.99	251.951	656.176	2749.48	6285.2
63	80	0	237.22	227.201	598.893	2521	5817.575
64	80	0	214.639	205.91	548.178	2321.63	5328.795
65	80	367.68	194.538	186.608	503.63	2127.88	4959.555
66	80	333.556	176.708	169.168	461.489	1962.22	4609.74
67	80	302.929	160.566	153.556	423.205	1807.17	4214.45
68	80	274.848	146.173	139.049	387.921	1658.8	3891.56
69	80	251.623	132.211	125.932	359.436	1534.72	3604.885
70	80	229.755	120.244	114.191	332.071	1425.54	3288.805
71	80	210.075	109.116	103.645	307.08	1322.28	3036.22
72	80	192.537	99.1041	94.0548	284.648	1225.8	2795.19
73	80	176.62	90.1075	85.4868	263.888	1130.66	2590.05
74	80	162.065	82.0204	77.8693	245.081	1045.81	2395.26
75	80	148.787	74.7596	70.9449	227.99	969.939	2221.02
76	80	136.04	68.23	156.461	212.42	897.303	2056.74
77	80	124.591	164.181	155.527	198.337	837.59	1904.235
78	80	114.048	149.598	141.716	185.191	2287.19	1764.845
79	80	104.535	136.426	129.247	173.278	3086.25	1638.145
80	80	95.8501	124.6	118.013	162.163	2849.18	1513.755
81	80	87.9442	159.889	151.588	151.872	2624.6	1413.435
82	80	80.7928	146.368	161.092	142.108	2424.52	1319.31
83	80	74.3016	156.023	148.397	132.876	2244.75	1229.305
84	80	68.2404	143.717	136.361	124.111	2068.18	1133.745
85	80	165.825	132.456	125.643	116.519	2175.39	1046.935
86	80	152.397	122.124	115.813	109.299	2089.04	968.7995
87	80	140.065	112.619	106.816	102.642	1945.33	907.706
88	80	128.855	103.916	98.993	96.45	1787.7	876.783
89	80	118.597	95.913	91.0745	90.6832	1673.41	1552.845
90	80	153.412	88.595	84.2441	85.3457	1656.34	2260.205
91	80	164.135	81.7779	77.8536	80.4734	1540.31	3081.555
92	80	152.134	75.6099	71.9332	75.9078	1487.43	2868.965
93	80	141.237	70.1065	66.6771	71.7389	1401.98	2676.62
94	80	131.341	64.7127	61.9487	67.8392	1310.3	2501.2
95	80	121.982	59.8808	57.6786	169.056	1226.72	2341.505
96	80	0	0	0	0	0	0
97	80	0	0	0	0	0	0
98	80	0	0	0	0	0	0
99	80	0	0	0	0	0	0
100	80	0	0	0	0	0	0
1	81	0	0	0	0	0	0
2	81	0	0	0	0	0	0
3	81	0	0	0	0	0	0
4	81	0	0	0	0	0	0
5	81	0	0	0	0	0	0
6	81	0	0	0	0	0	0
7	81	0	0	0	0	0	0
8	81	0	0	0	0	0	0
9	81	0	0	0	0	0	0
10	81	0	0	0	0	0	0
11	81	0	0	0	0	0	0
12	81	0	0	0	0	0	0
13	81	0	0	0	0	0	0
14	81	0	0	0	0	0	0
15	81	0	0	0	0	0	0
16	81	0	0	0	0	0	0
17	81	0	0	0	0	0	0
18	81	7967.18	0	0	7810.83	0	0
19	81	0	0	0	0	0	0
20	81	13169	0	0	13050.9	0	0
21	81	14078.4	0	0	14062.7	0	0
22	81	14214.3	0	0	14284.9	0	0
23	81	13600.7	0	0	13759	0	0
24	81	12330.9	0	0	12560.2	0	0
25	81	10854.9	0	0	11136.5	0	0
26	81	9991.32	0	0	10298.2	0	0
27	81	8603.38	0	0	8904.59	0	0
28	81	7509.88	0	0	7796.75	0	0
29	81	6464.83	0	0	6735.89	0	0
30	81	5690.07	0	0	5947.18	0	0
31	81	4939.8	0	0	5183.18	0	0
32	81	4193.61	0	0	4459.34	0	0
33	81	3563.91	0	0	3801.4	0	0
34	81	3055.48	0	0	3270.45	0	0
35	81	2627.6	0	0	2823.35	0	0
36	81	2270.34	0	0	2448.43	0	0
37	81	1972.54	0	0	2136.66	0	0
38	81	1708.61	0	0	1867.58	0	0
39	81	1480.94	0	0	1628	0	0
40	81	1293.98	840.187	0	1427.92	0	0
41	81	1134.48	2089.88	0	1256.99	14086.5	5012.27
42	81	999.258	2599.4	0	1111.63	14330.5	6032.96
43	81	886.303	2233.53	0	990.638	14241.6	7506.875
44	81	781.062	2241.84	0	880.186	13499.3	9197.635
45	81	2879.97	1918.45	0	784.741	12716.4	10850.5
46	81	2508.95	1660.56	0	2925.63	11902.7	12301.2
47	81	2193.71	1531.98	0	2573.8	10839.6	13306.4
48	81	2095.62	1391.38	0	2272.03	9883.08	13988.1
49	81	1968.61	1220.17	0	2012.03	9539.68	14107.35
50	81	1730.1	1074.28	0	2086.89	8650.78	14222.05
51	81	1632.23	949.895	0	1849.64	7947.39	13972.1
52	81	1438.82	842.039	0	1647.1	7212.19	13317.65
53	81	1335.68	747.537	0	1573.34	6547.59	12501.15
54	81	1192.15	662.332	0	1407.34	6073.3	11757.4
55	81	1067.93	588.39	0	1322.95	5540.08	10904.2
56	81	959.482	523.536	0	1195.79	5045.28	9991.31
57	81	861.462	466.547	0	1081.12	4570.25	9687.125
58	81	775.948	417.324	413.146	982.173	4132.28	8922.03
59	81	700.401	373.334	357.547	897.5	3736.2	8198.225
60	81	628.077	335.316	321.237	815.753	3411.14	7599.24
61	81	564.956	301.4	289.04	743.557	3097.47	6984.815
62	81	510.029	271.889	260.57	678.065	2835.07	6394.17
63	81	0	245.387	235.032	618.68	2596.16	6043.8
64	81	0	222.008	212.948	566.1	2388.58	5536.67
65	81	379.815	201.153	192.928	519.893	2190.57	5153.52
66	81	344.399	182.663	174.851	476.428	2026.51	4791.32
67	81	312.939	165.932	158.666	437.462	1872.36	4373.795
68	81	284.052	151.015	143.636	400.832	1720.19	4032.125
69	81	260.231	136.555	130.054	371.262	1589.97	3730.055
70	81	237.684	124.206	117.995	342.86	1475.53	3399.015
71	81	217.268	112.786	107.169	317.178	1367.28	3135.28
72	81	199.08	102.504	97.3148	294.151	1268.6	2882.8
73	81	182.572	93.2568	88.4925	272.806	1173.46	2668.255
74	81	167.486	84.9008	80.5998	253.499	1088.76	2465.215
75	81	153.722	77.378	73.4254	235.851	1012.63	2283.755
76	81	140.521	70.6094	66.9888	219.705	939.211	2119.81
77	81	128.665	64.5612	160.407	205.092	877.775	1970.475
78	81	117.848	154.371	146.315	191.456	817.468	1829.305
79	81	108.083	140.906	133.521	179.105	2205.04	1698.485
80	81	99.1599	128.725	121.929	167.588	2973.79	1567.97
81	81	91.0324	117.652	111.477	156.92	2736.63	1462.84
82	81	83.6288	147.383	143.374	146.805	2525.43	1364.22
83	81	76.9035	138.599	152.511	137.244	2336.07	1272.16
84	81	70.6202	147.754	140.26	128.172	2150.5	1176.475
85	81	65.1759	136.28	129.312	120.384	1934.06	1089.885
86	81	157.223	125.69	119.196	112.975	2170.76	1011.42
87	81	144.627	115.91	109.939	106.138	2013.41	949.736
88	81	133.117	106.956	101.894	99.7765	1848.74	918.343
89	81	122.531	98.7262	93.7499	93.8488	1730.51	834.8875
90	81	112.834	91.2051	86.7409	88.3462	1604.39	809.0265
91	81	146.252	84.2101	80.1826	83.2979	1596.57	1462.224
92	81	155.863	77.8781	74.0936	78.5675	1481.28	2509.645
93	81	145.228	72.2133	68.6832	74.2481	1383.07	2791.56
94	81	135.144	66.6611	63.8157	70.2033	1348.79	2606.375
95	81	125.545	61.6868	59.4196	66.3851	1262.48	2437.925
96	81	0	0	0	0	0	0
97	81	0	0	0	0	0	0
98	81	0	0	0	0	0	0
99	81	0	0	0	0	0	0
100	81	0	0	0	0	0	0
1	82	0	0	0	0	0	0
2	82	0	0	0	0	0	0
3	82	0	0	0	0	0	0
4	82	0	0	0	0	0	0
5	82	0	0	0	0	0	0
6	82	0	0	0	0	0	0
7	82	0	0	0	0	0	0
8	82	0	0	0	0	0	0
9	82	0	0	0	0	0	0
10	82	0	0	0	0	0	0
11	82	0	0	0	0	0	0
12	82	0	0	0	0	0	0
13	82	0	0	0	0	0	0
14	82	0	0	0	0	0	0
15	82	0	0	0	0	0	0
16	82	0	0	0	0	0	0
17	82	0	0	0	0	0	0
18	82	7092.53	0	0	6954.78	0	0
19	82	0	0	0	0	0	0
20	82	12226.3	0	0	12088.6	0	0
21	82	13435.9	0	0	13387.8	0	0
22	82	13470.6	0	0	13524.7	0	0
23	82	13493.3	0	0	13626.6	0	0
24	82	12418.4	0	0	12619.3	0	0
25	82	11081.2	0	0	11342.1	0	0
26	82	9692.54	0	0	9980.57	0	0
27	82	8938.01	0	0	9227.96	0	0
28	82	7706.55	0	0	8007.38	0	0
29	82	6716.46	0	0	7000.16	0	0
30	82	5903.54	0	0	6044.43	0	0
31	82	5140.94	0	0	5386.42	0	0
32	82	4342.91	0	0	4628.61	0	0
33	82	3670.27	0	0	3923.04	0	0
34	82	3135.74	0	0	3360.33	0	0
35	82	2692.87	0	0	2895.39	0	0
36	82	2326.37	0	0	2508.47	0	0
37	82	2024.51	0	0	2190.79	0	0
38	82	1770.98	0	0	1923.05	0	0
39	82	1541.01	0	0	1690.53	0	0
40	82	1344.67	871.377	0	1485.27	0	0
41	82	1177.53	758.871	0	1305.86	13460.8	4914.09
42	82	1035.89	2717.15	0	1153.62	13552.6	5516.585
43	82	918.277	2331.35	0	1026.86	13727.9	6689.87
44	82	812.222	1991.33	0	912.063	13410.3	8205.94
45	82	2061.67	2001.26	0	815.91	12754.1	9787.405
46	82	2621.98	1721.52	0	2093.53	12037.1	11273.15
47	82	2289.33	1483.3	0	2690.26	11067.2	12386.75
48	82	2005.19	1377.58	0	2372.04	10160.6	13255.6
49	82	2056.92	1260.07	0	2097.84	9843.42	13573.25
50	82	1795.27	1110.25	0	1857.34	8983.53	13477.5
51	82	1578.82	981.461	0	1924.68	8164.43	13664.75
52	82	1491.83	870.634	0	1707.3	7499.76	13261.25
53	82	1320.77	773.178	0	1522.63	6803.04	12567.1
54	82	1231.67	687.151	0	1458.07	6173.75	11906.3
55	82	1103.66	610.72	0	1307.91	5749.78	11127.3
56	82	991.407	542.825	0	1235.33	5247.08	10264.75
57	82	890.466	483.178	0	1117.35	4748.9	9406.01
58	82	802.37	432.261	427.987	1014.87	4277.28	9244.83
59	82	725.832	386.777	370.38	927.251	3853.54	8532.115
60	82	652.082	347.288	332.663	843.697	3508.57	7800.38
61	82	586.188	312.117	299.392	769.176	3179.37	7261.13
62	82	528.69	281.69	269.978	703.221	2907.51	6642.71
63	82	0	254.349	243.712	642.388	2660.45	6143.455
64	82	0	230.332	220.957	587.384	2447.03	5746.385
65	82	393.51	208.757	200.23	539.013	2245.39	5356.415
66	82	356.726	189.564	181.446	493.51	2079.28	4991.005
67	82	324.038	172.173	164.618	452.865	1927.66	4536.45
68	82	294.264	156.665	148.997	415.348	1781.97	4170.325
69	82	269.629	141.638	134.883	384.626	1652.37	3846.995
70	82	246.437	128.808	122.358	355.126	1535.32	3495.78
71	82	225.438	116.949	111.123	328.44	1421.59	3218.71
72	82	206.612	106.339	101.014	304.654	1318.08	2956.925
73	82	189.47	96.8472	91.9359	282.643	1218.33	2734.885
74	82	173.789	88.2094	83.7469	262.695	1129.62	2525.645
75	82	159.479	80.4038	76.2996	244.554	1049.87	2339.97
76	82	145.759	73.3738	69.6121	227.953	973.065	2173.715
77	82	133.44	67.081	63.6979	212.837	909.611	2022.585
78	82	122.206	61.384	151.549	198.701	848.646	1886.15
79	82	112.065	146.024	138.43	185.872	793.352	1760.975
80	82	102.908	133.487	126.482	173.894	2127.23	1630.3
81	82	94.5624	122.072	115.677	162.803	1961.41	1521.985
82	82	86.8898	111.647	105.807	152.29	2639.3	1418.41
83	82	79.9114	129.283	136.376	142.354	2439.53	1321.77
84	82	73.3851	131.846	144.712	132.928	2243.78	1221.52
85	82	67.7233	140.611	133.447	124.839	2015.86	1130.825
86	82	62.4768	129.734	123.072	117.145	1930.99	1048.635
87	82	149.83	119.701	113.569	110.067	2105.68	984.0585
88	82	138.013	110.492	105.271	103.54	1923.68	951.281
89	82	127.103	102.004	96.871	97.4551	1795.7	866.15
90	82	117.087	94.2528	89.6615	91.7841	1662.23	840.2035
91	82	107.959	87.0582	82.9143	86.5464	1544.82	792.321
92	82	139.993	80.5414	76.6361	81.6381	1536.47	1424.77
93	82	130.668	74.6957	71.0524	77.1544	1432.26	1999.825
94	82	139.44	68.9652	66.0249	72.952	1334.05	2724.455
95	82	129.585	63.824	61.4801	68.9848	1302.84	2547.055
96	82	0	0	0	0	0	0
97	82	0	0	0	0	0	0
98	82	0	0	0	0	0	0
99	82	0	0	0	0	0	0
100	82	0	0	0	0	0	0
1	83	0	0	0	0	0	0
2	83	0	0	0	0	0	0
3	83	0	0	0	0	0	0
4	83	0	0	0	0	0	0
5	83	0	0	0	0	0	0
6	83	0	0	0	0	0	0
7	83	0	0	0	0	0	0
8	83	0	0	0	0	0	0
9	83	0	0	0	0	0	0
10	83	0	0	0	0	0	0
11	83	0	0	0	0	0	0
12	83	0	0	0	0	0	0
13	83	0	0	0	0	0	0
14	83	0	0	0	0	0	0
15	83	0	0	0	0	0	0
16	83	0	0	0	0	0	0
17	83	0	0	0	0	0	0
18	83	6110.09	0	0	5972.67	0	0
19	83	0	0	0	0	0	0
20	83	11691.7	0	0	11528.8	0	0
21	83	13213.1	0	0	13138.9	0	0
22	83	13456.8	0	0	13504	0	0
23	83	13342.4	0	0	13465.8	0	0
24	83	12653.7	0	0	12840	0	0
25	83	11381	0	0	11632.3	0	0
26	83	10029	0	0	10311.7	0	0
27	83	9266.11	0	0	9002.68	0	0
28	83	8049.55	0	0	8349.02	0	0
29	83	7028.39	0	0	7323.35	0	0
30	83	6049.93	0	0	6325.81	0	0
31	83	5365.44	0	0	5624.2	0	0
32	83	4521.78	0	0	4824	0	0
33	83	3815.82	0	0	4080.64	0	0
34	83	3252.87	0	0	3489.18	0	0
35	83	2788.71	0	0	3000.2	0	0
36	83	2404.94	0	0	2595.82	0	0
37	83	2089.28	0	0	2263	0	0
38	83	1825.13	0	0	1983.59	0	0
39	83	1601.37	0	0	1746.21	0	0
40	83	1402.84	906.405	0	1545.67	0	0
41	83	1227.22	788.602	0	1362.04	13251.5	4286.525
42	83	1078.75	1951.9	0	1202.16	13519.9	4646.1
43	83	955.546	2439.75	0	1069.3	13327.2	5711.51
44	83	844.447	2082.19	0	949.033	13261.7	7248.595
45	83	751.755	1782.2	0	848.309	12965.3	8939.685
46	83	1884.66	1798.71	0	761.482	12296.2	10593.15
47	83	2395.64	1547.72	0	1932.88	11367.5	11882.25
48	83	2096.81	1440	0	2482.54	10487.5	12955.95
49	83	1830.57	1252.29	0	2194.27	9607.35	13443.05
50	83	1879.06	1150.57	0	1941.46	9313.27	13462.9
51	83	1648.13	1016.08	0	2017.56	8499.79	13110.35
52	83	1453.84	900.773	0	1783.5	7736.86	13285.85
53	83	1378.09	800.877	0	1589.14	7118.5	12791.65
54	83	1222.84	712.514	0	1421.3	6461.39	12172.2
55	83	1143.78	635.085	0	1363.98	5889.48	11425.25
56	83	1026.46	564.862	0	1226.66	5477.35	10588.65
